conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,opened_at,full_text_formal,full_text_formal_stop,full_text_formal_stop_stanza,full_text_formal_stop_stem,sentiment_result,sentiment,sentiment_score
1850166380865405168,Sat Oct 26 13:23:34 +0000 2024,1,((kurikulum bisnis)) lmao. noh baru kurikulum merdeka saja sudah banyak malas malesan enggak bisa baca dsb. sumpah guys kalo pergi dari indonesia gue sini kocakk tiap hari bikin stres wkwk,1850166380865405168,,,in,,0,0,0,https://x.com/ndiniret/status/1850166380865405168,945657447925944320,ndiniret,2024-12-06 16:30:44.672336,((kurikulum bisnis)) lmao. noh baru kurikulum merdeka saja sudah banyak malas malesan enggak bisa baca dsb. sumpah guys kalo pergi dari indonesia sayasini kocakk tiap hari bikin stres wkwk,((kurikulum bisnis)) lmao. kurikulum merdeka malas malesan baca dsb. sumpah pergi indonesia sayasini kocakk stres wkwk,( ( bisnis ) ) lmao . malas malesan baca dsb . sumpah pergi indonesia sayasini kocakk stres wkwk,kurikulum bisnis lmao kurikulum merdeka malas malesan baca dsb sumpah pergi indonesia sayasini kocakk stres wkwk,"{'label': 'negative', 'score': 0.9981046915054321}",negative,0.9981046915054321
1850026373823463544,Sat Oct 26 12:56:27 +0000 2024,1,ketahuan jurnalisnya alumni kurikulum merdeka ini pengetahuan geografisnya diluar nalar,1850159555667513426,,tvOneNews,in,,0,0,0,https://x.com/YudyDSusanto2/status/1850159555667513426,1204680072440889344,YudyDSusanto2,2024-12-06 16:30:44.672336,ketahuan jurnalisnya alumni kurikulum merdeka ini pengetahuan geografisnya diluar nalar,ketahuan jurnalisnya alumni kurikulum merdeka pengetahuan geografisnya diluar nalar,jurnalis alumni pengetahuan geografis diluar nalar,tahu jurnalis alumni kurikulum merdeka tahu geografis luar nalar,"{'label': 'negative', 'score': 0.997548520565033}",negative,0.997548520565033
1850125296491774114,Sat Oct 26 12:37:16 +0000 2024,1,bukan kurikulum merdeka,1850154728996700563,,kulispidoll,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/blankbanget/status/1850154728996700563,228935841,blankbanget,2024-12-06 16:30:44.672336,bukan kurikulum merdeka,bukan kurikulum merdeka,,bukan kurikulum merdeka,"{'label': 'negative', 'score': 0.9983501434326172}",negative,0.9983501434326172
1849819913084600792,Sat Oct 26 12:27:21 +0000 2024,1,semoga bpk segera merombak kurikulum merdeka,1850152234442694732,,Abe_Mukti,in,Surabaya,0,0,0,https://x.com/oketon/status/1850152234442694732,71232350,oketon,2024-12-06 16:30:44.672336,semoga bpk segera merombak kurikulum merdeka,semoga bpk merombak kurikulum merdeka,semoga bpk rombak,moga bpk rombak kurikulum merdeka,"{'label': 'neutral', 'score': 0.995649516582489}",neutral,0.995649516582489
1850033517213999147,Sat Oct 26 12:16:26 +0000 2024,0,produk dari kurikulum merdeka. masaaa enggak cari tau dulu sih,1850149488113168668,,sosmedkeras,in,,0,0,0,https://x.com/MohammadKrisna6/status/1850149488113168668,1285906707420295169,MohammadKrisna6,2024-12-06 16:30:44.672336,produk dari kurikulum merdeka. masaaa enggak cari tahudulu sih,produk kurikulum merdeka. masaaa cari tahudulu sih,produk . masaaa cari tahudulu sih,produk kurikulum merdeka masaaa cari tahudulu sih,"{'label': 'negative', 'score': 0.8009054660797119}",negative,0.8009054660797119
1850139974106337589,Sat Oct 26 11:38:38 +0000 2024,0,kurikulum merdeka....,1850139974106337589,,,in,Indonesia,0,0,0,https://x.com/mr_giangacor/status/1850139974106337589,1845110522649378819,mr_giangacor,2024-12-06 16:30:44.672336,kurikulum merdeka....,kurikulum merdeka....,. . ..,kurikulum merdeka,"{'label': 'neutral', 'score': 0.9867353439331055}",neutral,0.9867353439331055
1850131033041027308,Sat Oct 26 11:03:06 +0000 2024,6,belajar enggak harus selalu lewat buku! dengan pedagogi loka pasar map seni jadi medium seru untuk berpikir kritis dan menyelesaikan masalah. kurikulum merdeka bisa makin kalau kreativitas anak-anak ikut terasah! siap eksplorasi?,1850131033041027308,https://pbs.twimg.com/ext_tw_video_thumb/1850130703490666496/pu/img/uPBhaA92Hbq4al9T.jpg,,in,Jakarta Capital Region,0,1,0,https://x.com/ConversationIDN/status/1850131033041027308,892211698030989312,ConversationIDN,2024-12-06 16:30:44.672336,belajar enggak harus selalu lewat buku! dengan pedagogi loka pasar map seni jadi medium seru untuk berpikir kritis dan menyelesaikan masalah. kurikulum merdeka bisa makin kalau kreativitas anak-anak ikut terasah! siap eksplorasi?,belajar buku! pedagogi loka pasar map seni medium seru berpikir kritis menyelesaikan kurikulum merdeka kreativitas anak-anak terasah! eksplorasi?,belajar buku ! pedagogi loka pasar map seni medium seru pikir kritis selesai kreativitas anak rasah ! eksplorasi ?,ajar buku pedagogi loka pasar map seni medium seru pikir kritis selesai kurikulum merdeka kreativitas anak asah eksplorasi,"{'label': 'positive', 'score': 0.9940611720085144}",positive,0.9940611720085144
1850085423906763102,Sat Oct 26 10:29:03 +0000 2024,7,wah mencerahkan. fyi pak prastow kebetulan lima tahun terakhir ini kurikulum merdeka dicoba dulu () kajian akademiknya menyusul .,1850122462467637481,,prastow,in,,0,1,2,https://x.com/zanatul_91/status/1850122462467637481,88120377,zanatul_91,2024-12-06 16:30:44.672336,wah mencerahkan. fyi pak prastow kebetulan lima tahun terakhir ini kurikulum merdeka dicoba dulu () kajian akademiknya menyusul .,wah mencerahkan. fyi prastow kurikulum merdeka dicoba kajian akademiknya menyusul .,cerah . fyi prastow coba kaji akademik susul .,wah cerah fyi prastow kurikulum merdeka coba kaji akademik susul,"{'label': 'neutral', 'score': 0.908942461013794}",neutral,0.908942461013794
1849819913084600792,Sat Oct 26 10:22:33 +0000 2024,1,buat pak menteri lanjutkan kurikulum merdeka sudah sangat bagus. tinggal perbaiki.. masak kita balik ke jaman enggak enak. berubah cara belajar juga,1850120828454932656,,Abe_Mukti,in,,0,0,0,https://x.com/SulthanMaruhun/status/1850120828454932656,1436879130889375747,SulthanMaruhun,2024-12-06 16:30:44.672336,buat pak menteri lanjutkan kurikulum merdeka sudah sangat bagus. tinggal perbaiki.. masak kita balik ke zamanenggak enak. berubah cara belajar juga,buat menteri lanjutkan kurikulum merdeka bagus. tinggal perbaiki.. masak zamanenggak enak. berubah belajar juga,menteri bagus . tinggal perbaiki . . masak zamanenggak enak . rubah belajar,buat menteri lanjut kurikulum merdeka bagus tinggal baik masak zamanenggak enak ubah ajar juga,"{'label': 'negative', 'score': 0.9526018500328064}",negative,0.9526018500328064
1849929425921757576,Sat Oct 26 09:56:22 +0000 2024,0,kalau memang mau representasiin kurikulum yang baru subjek penelitiannya (siswa) menjalani sepenuhnya ini di evaluasi. artinya kalau merdeka berlaku paling minimal datanya bisa mewakili atau lah karena dari tahunnya,1850114236971971014,,pulicilogis,in,,0,1,0,https://x.com/pulicilogis/status/1850114236971971014,1622546414042767362,pulicilogis,2024-12-06 16:30:44.672336,kalau memang mau representasiin kurikulum yang baru subjek penelitiannya (siswa) menjalani sepenuhnya ini di evaluasi. artinya kalau merdeka berlaku paling minimal datanya bisa mewakili atau lah karena dari tahunnya,kalau representasiin kurikulum subjek penelitiannya (siswa) menjalani sepenuhnya evaluasi. merdeka berlaku minimal datanya mewakili tahunnya,representasiin subjek teliti ( siswa ) jalan sepenuhnya evaluasi . laku minimal data wakil,kalau representasiin kurikulum subjek teliti siswa jalan sepenuh evaluasi merdeka laku minimal data wakil tahun,"{'label': 'neutral', 'score': 0.9214471578598022}",neutral,0.9214471578598022
1849929425921757576,Sat Oct 26 09:48:53 +0000 2024,0,un diberhentiin . masa iya data beda tahun langsung mewakili kualitas kurikulum merdeka? sd saja sampai dan sama tahun. ngawur banget lu. selama bertahun-tahun itu kan sebelumnya yang dipakai. yang ada lu merepresentasikan pengaruh,1850112356661297591,,JawiJoko,in,,0,2,0,https://x.com/pulicilogis/status/1850112356661297591,1622546414042767362,pulicilogis,2024-12-06 16:30:44.672336,un diberhentiin . masa iya data beda tahun langsung mewakili kualitas kurikulum merdeka? sd saja sampai dan sama tahun. ngawur banget kamuselama bertahun-tahun itu kan sebelumnya yang dipakai. yang ada kamumerepresentasikan pengaruh,un diberhentiin . iya data beda langsung mewakili kualitas kurikulum merdeka? sd ngawur kamuselama bertahun-dipakai. ada kamumerepresentasikan pengaruh,un diberhentiin . iya data beda langsung wakil kualitas ? sd ngawur kamuselama . kamumerepresentasikan pengaruh,un diberhentiin iya data beda langsung wakil kualitas kurikulum merdeka sd ngawur kamuselama bertahun-dipakai ada kamumerepresentasikan pengaruh,"{'label': 'negative', 'score': 0.9989780187606812}",negative,0.9989780187606812
1850026373823463544,Sat Oct 26 09:25:20 +0000 2024,2,geografinya jurnalis-jurnalis kiwari ini jeblog banget apa bagaimana deh? kemarin era menulis magelang jawa barat biasanya masuk jogja karena borobudur diakuin ini jurnalis hasil kurikulum merdeka kah?,1850106430092943765,,tvOneNews,in,Indonesia,0,0,0,https://x.com/radenmasdimas__/status/1850106430092943765,3049420736,radenmasdimas__,2024-12-06 16:30:44.672336,geografinya jurnalis-jurnalis kiwari ini jeblog banget apa bagaimana deh? kemarin era menulis magelang jawa barat biasanya masuk jogja karena borobudur diakuin ini jurnalis hasil kurikulum merdeka kah?,geografinya jurnalis-jurnalis kiwari jeblog kemarin era menulis magelang jawa barat masuk jogja borobudur diakuin jurnalis hasil kurikulum merdeka kah?,geografi jurnalis kiwari jeblog kemarin era tulis magelang jawa barat masuk jogja borobudur jurnalis hasil kah ?,geografi jurnalis kiwari jeblog kemarin era tulis magelang jawa barat masuk jogja borobudur diakuin jurnalis hasil kurikulum merdeka kah,"{'label': 'negative', 'score': 0.9278265833854675}",negative,0.9278265833854675
1850106420211159276,Sat Oct 26 09:25:18 +0000 2024,8,kalau kata emak gue (mak guru btw) kurikulum merdeka belajar benar banget sampai muridnya enggak benaran,1850106420211159276,,,in,Shibuya,3,2,1,https://x.com/cisalworld/status/1850106420211159276,963025533691809792,cisalworld,2024-12-06 16:30:44.672336,kalau kata emak sayamak guru btw) kurikulum merdeka belajar benar banget sampai muridnya enggak benaran,kalau emak sayamak guru kurikulum merdeka belajar muridnya benaran,emak sayamak guru belajar murid benaran,kalau emak sayamak guru kurikulum merdeka ajar murid benar,"{'label': 'positive', 'score': 0.716783881187439}",positive,0.716783881187439
1849929425921757576,Sat Oct 26 09:12:15 +0000 2024,1,saran : kalo mau ngukur kemampuan dasar anak hasil didikan menteri nadiem dan kurikulum merdeka jangan pakai kelas tapi . mereka yang sekarang pas sd saja ngelewatin era sekaligus jadi tumbal proyek k,1850103136805114200,,irwndfrry,in,,0,0,0,https://x.com/shotgunputer/status/1850103136805114200,1022138873814474753,shotgunputer,2024-12-06 16:30:44.672336,saran : kalo mau ngukur kemampuan dasar anak hasil didikan menteri nadiem dan kurikulum merdeka jangan pakai kelas tetapimereka yang sekarang pas sd saja ngelewatin era sekaligus jadi tumbal proyek k,saran : ngukur kemampuan dasar anak hasil didikan menteri nadiem kurikulum merdeka pakai kelas tetapimereka pas sd ngelewatin era tumbal proyek k,saran : ngukur dasar anak hasil menteri nadiem pagai kelas tetapimereka pas sd ngelewatin era tumbal proyek k,saran ngukur mampu dasar anak hasil dik menteri nadiem kurikulum merdeka pakai kelas tetapimereka pas sd ngelewatin era tumbal proyek k,"{'label': 'negative', 'score': 0.9981151819229126}",negative,0.9981151819229126
1850083655714271398,Sat Oct 26 09:06:37 +0000 2024,1,iya mapel sejarahnya juga di tiadakan bahasa indonesia agama katanya kan hilangkan ng ada un...lieur lah kurikulum merdeka ribet,1850101716575998229,,KtbRizman,in,,0,1,0,https://x.com/surasujaya/status/1850101716575998229,1290853780875931648,surasujaya,2024-12-06 16:30:44.672336,iya mapel sejarahnya juga di tiadakan bahasa indonesia agama katanya kan hilangkan ng ada un...lieur lah kurikulum merdeka ribet,iya mapel sejarahnya tiadakan bahasa indonesia agama hilangkan ng ada un...lieur kurikulum merdeka ribet,iya mapel sejarah tiada bahasa indonesia agama lang ng un. . .lieur ribet,iya mapel sejarah tiada bahasa indonesia agama hilang ng ada un lieur kurikulum merdeka ribet,"{'label': 'negative', 'score': 0.9969779253005981}",negative,0.9969779253005981
1849940308148224392,Sat Oct 26 08:30:54 +0000 2024,0,mungkin ini enggak berkaitan langsung tapi anak-anak kurikulum merdeka belajar kemampuan membaca (memahami konteks)nya itu kurg banget. itu kan mostly fan-fan idol gen masih muda. mereka juga verifikasi sumber jadi percaya apa yang ada di internet,1850092728883016007,,shineyusai,in,,0,1,0,https://x.com/toppiebag/status/1850092728883016007,3309330571,toppiebag,2024-12-06 16:30:44.672336,mungkin ini enggak berkaitan langsung tetapianak-anak kurikulum merdeka belajar kemampuan membaca (memahami konteks)nya itu kurg banget. itu kan mostly fan-fan idol gen masih muda. mereka juga verifikasi sumber jadi percaya apa yang ada di internet,mungkin berkaitan langsung tetapianak-anak kurikulum merdeka belajar kemampuan membaca (memahami konteks)kurg mostly fan-fan idol gen muda. verifikasi sumber percaya ada internet,kait langsung tetapianak-anak belajar baca ( paham konteks ) kurg mostly fan idol gen muda . verifikasi sumber percaya internet,mungkin kait langsung tetapianak-anak kurikulum merdeka ajar mampu baca paham konteks kurg mostly fan-fan idol gen muda verifikasi sumber percaya ada internet,"{'label': 'positive', 'score': 0.9630709290504456}",positive,0.9630709290504456
1850092641079140476,Sat Oct 26 08:30:33 +0000 2024,26,kurikulum merdeka itu sama dengan uu cipta kerja. niatnya baik tujuannya yang salah apa? strategi implementasinya garis besar sampai aksinya jadi kayak begini.,1850092641079140476,,,in,Jakarta,0,2,3,https://x.com/FelixSGL1/status/1850092641079140476,2862109627,FelixSGL1,2024-12-06 16:30:44.672336,kurikulum merdeka itu sama dengan uu cipta kerja. niatnya baik tujuannya yang salah apa? strategi implementasinya garis besar sampai aksinya jadi kayak begini.,kurikulum merdeka uu cipta kerja. niatnya tujuannya salah strategi implementasinya garis aksinya kayak ,uu cipta kerja . niat tuju salah strategi implementasi garis aksi kayak,kurikulum merdeka uu cipta kerja niat tuju salah strategi implementasi garis aksi kayak,"{'label': 'negative', 'score': 0.9944520592689514}",negative,0.9944520592689514
1849929425921757576,Sat Oct 26 08:25:50 +0000 2024,0,menurutku imbas dihapuskannya un sebagai syarat kelulusan dan diperparah oleh kurikulum merdeka. kalo lihat grafiknya pisa pertama dengan merdeka nikai indonesia merosot tajam bahkan terendah sepanjang keikutsertaan dalam,1850091453185392692,https://pbs.twimg.com/media/GazYE49bkAAO4_X.png,pulicilogis,in,,0,1,0,https://x.com/JawiJoko/status/1850091453185392692,1038269940841689088,JawiJoko,2024-12-06 16:30:44.672336,menurutku imbas dihapuskannya un sebagai syarat kelulusan dan diperparah oleh kurikulum merdeka. kalo lihat grafiknya pisa pertama dengan merdeka nikai indonesia merosot tajam bahkan terendah sepanjang keikutsertaan dalam,menurutku imbas dihapuskannya un syarat kelulusan diperparah kurikulum merdeka. lihat grafiknya pisa merdeka nikai indonesia merosot tajam terendah keikutsertaan dalam,menurutku imbas hapus un syarat lulus parah . lihat grafiknya pisa nikai indonesia merosot tajam rendah ikutserta,turut imbas hapus un syarat kelulus parah kurikulum merdeka lihat grafik pisa merdeka nikai indonesia merosot tajam rendah keikutsertaan dalam,"{'label': 'negative', 'score': 0.995573878288269}",negative,0.995573878288269
1850089821617992062,Sat Oct 26 08:19:21 +0000 2024,0,ini kan sebenarnya yang dimau kurikulum merdeka.,1850089821617992062,,,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/iracchan/status/1850089821617992062,215300911,iracchan,2024-12-06 16:30:44.672336,ini kan sebenarnya yang dimau kurikulum merdeka.,ini dimau kurikulum merdeka.,.,ini mau kurikulum merdeka,"{'label': 'negative', 'score': 0.992016077041626}",negative,0.992016077041626
1850087123212525608,Sat Oct 26 08:14:10 +0000 2024,3,kurikulum merdeka bagus dengan asumsi murid berada di lingkungan keluarga yang terpelajar sehingga bisa difasilitasi untuk explor minat dan bakat secara mandiri kalo mak bapaknya cuma lulus sd/sampai kerja sebagai pemulung/tukang parkir? not sok much,1850088518753845387,,ardi_tama1,in,,0,0,3,https://x.com/ardi_tama1/status/1850088518753845387,382641814,ardi_tama1,2024-12-06 16:30:44.672336,kurikulum merdeka bagus dengan asumsi murid berada di lingkungan keluarga yang terpelajar sehingga bisa difasilitasi untuk explor minat dan bakat secara mandiri kalo mak bapaknya cuma lulus sd/sampai kerja sebagai pemulung/tukang parkir? not sok much,kurikulum merdeka bagus asumsi murid lingkungan keluarga terpelajar difasilitasi explor minat bakat mandiri mak bapaknya lulus sd/kerja pemulung/tukang parkir? not sok much,bagus asumsi murid lingkung keluarga terpelajar fasilitasi explor minat bakat mandiri mak lulus sd/kerja mulung/tukang parkir ? not sok much,kurikulum merdeka bagus asumsi murid lingkung keluarga ajar fasilitas explor minat bakat mandiri mak bapak lulus sd kerja pulung tukang parkir not sok much,"{'label': 'positive', 'score': 0.6668900847434998}",positive,0.6668900847434998
